LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
177,464080,에스오에스랩,KOSDAQ,기타,15950,78.88,2862.6,0.0,0.0,WAIT,WAIT,3,False,1,True,47.9,47.9,63.4,31.8,49.3,0.0,42.0,48.2,31.6,60.5,3.17,0.0,RR3.2 + 진입적정,0,15950.0,15320.0,17950.0,21200.0,,-2.13,1.14,17604,-9.94,특이사항 없음,0,15.5,53.6,-0.65,STRUCT 강점,,,추세 관망,CAUTION,42.9,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",7888075080.0,55.8,21.38,0,0,-0.93,-6.01,-5.0,14.42,-25.81,62.76,7.85,-45.71,26.93,0.671,0.211,0,11.4,1,0,1.66,0.53,0,0,0,0,1,14799.5,-9.4,-0.2846,True,X,▲,16771,▼,X,X,1.93,250,0,1,1,1,28700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.95,6.0,3.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1.9008035714285714,17.118303571428573,10.0,49.3,OK,42.09436721636004,42.09436721636004,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,47.9,47.9,47.9,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,3.175,0.974,0.974,0.0,0.0,0.0,v22_calibrated,,,,,,True,12.5,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
178,200710,에이디테크놀로지,KOSDAQ,반도체,52400,158.89,7054.1,0.0,0.0,WAIT,WAIT,3,False,1,True,46.5,46.5,56.3,44.5,31.0,0.0,41.8,43.9,25.3,68.4,4.17,0.0,RR4.2 + 진입적정,0,52400.0,50100.0,62000.0,65100.0,,-2.66,0.85,49808,54.45,특이사항 없음,2,7.48,46.0,-3.69,저점추세 양호,,,추세 관망,CAUTION,42.9,반도체 제조업,15889297550.0,59.7,20.31,0,0,-4.9,-7.75,-5.24,6.72,41.62,136.04,0.15,21.72,100.21,0.164,0.164,1,12.0,1,0,1.24,0.31,0,0,0,0,1,48030.0,5.2,-0.2738,True,O,▲,55822,▼,X,X,0.91,250,0,1,1,1,69900.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.39,5.0,4.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,7.560357142857143,50.980000000000004,2.0,31.0,OK,27.04426810641523,27.04426810641523,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,46.5,46.5,46.5,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,4.174,0.979,0.979,0.0,0.0,0.0,v22_calibrated,,,,,,True,18.3,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
179,017670,SK텔레콤,KOSPI,IT/전기전자,93200,1139.51,200184.3,0.0,0.0,WAIT,WAIT,3,False,1,True,44.2,44.2,47.3,48.4,29.7,0.0,41.4,41.8,18.7,76.6,2.04,0.0,RR2.0 + 진입적정,0,93200.0,88600.0,102600.0,104900.0,,-2.64,1.1,83764,72.25,특이사항 없음,0,8.17,40.1,-3.11,저점추세 양호,,,추세 관망,CAUTION,42.9,전기 통신업,113950630550.0,34.2,12.17,0,0,-2.41,-3.72,-7.26,14.22,19.64,74.53,7.65,-0.26,38.7,0.132,0.132,1,7.1,0,0,1.08,0.48,0,0,0,0,1,87840.0,11.26,-0.1643,True,O,▲,96609,▼,X,X,0.52,250,0,1,1,1,112200.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.94,4.0,2.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,전기 통신업,7.0463265306122445,31.196632653061226,4.0,29.7,OK,33.03276917862064,33.03276917862064,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,44.2,44.2,44.2,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,2.043,0.988,0.988,0.0,0.0,0.0,v22_calibrated,,,,,,True,10.1,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
180,004980,성신양회,KOSPI,기타,11320,118.07,2775.2,0.0,0.0,WAIT,WAIT,3,False,1,True,51.9,51.9,80.4,34.8,29.1,0.0,41.0,48.1,51.3,35.9,4.38,0.0,RR4.4 + 진입적정,0,11320.0,10410.0,15310.0,17110.0,,-1.83,1.13,11678,-1.03,특이사항 없음,0,15.61,32.9,0.41,STRUCT 강점,,,추세 관망,CAUTION,42.9,"시멘트, 석회, 플라스터 및 그 제품 제조업",11807007755.0,54.5,34.28,0,0,-1.05,-3.08,-4.23,22.25,9.27,18.66,15.68,-10.63,-17.17,0.482,0.482,0,12.0,0,0,0.89,0.34,0,0,0,1,-1,13283.0,-3.07,-0.2153,False,O,▲,11562,▼,X,X,3.32,250,0,1,1,1,19390.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.04,6.0,4.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",1.9008035714285714,17.118303571428573,10.0,29.1,OK,49.34892065704571,49.34892065704571,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,51.9,51.9,51.9,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,4.385,0.959,0.959,0.0,0.0,0.0,v22_calibrated,,,,,,True,35.2,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
181,011210,현대위아,KOSPI,자동차·모빌리티,83300,213.04,22653.5,0.0,0.0,WAIT,WAIT,3,False,1,True,57.4,57.4,92.4,45.0,12.2,0.0,40.8,49.9,80.2,0.0,1.1,0.0,RR1.1 + 진입적정,0,83300.0,78500.0,88600.0,112600.0,⚡눌림회복,-1.94,1.22,87786,-6.77,특이사항 없음,0,7.0,55.8,0.8,STRUCT 강점,,,추세 관망,CAUTION,42.9,자동차 신품 부품 제조업,21303634000.0,51.6,14.56,0,0,1.96,-3.92,-3.59,10.19,-2.34,53.97,3.62,-22.24,18.14,0.603,0.499,0,8.5,1,0,1.64,0.59,0,0,0,1,1,75160.0,-5.11,-0.2312,True,X,▲,84499,▼,X,X,1.47,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.76,5.0,1.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,자동차 신품 부품 제조업,0.24888888888888885,10.684444444444445,13.0,12.2,OK,54.0,54.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,57.4,57.4,57.4,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.104,0.938,0.938,0.0,0.0,0.0,v22_calibrated,,,,,,True,6.4,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
182,017960,한국카본,KOSPI,기타,47600,240.02,24884.6,0.0,0.0,WAIT,WAIT,3,False,1,True,43.3,43.3,46.8,33.7,55.6,0.0,40.7,45.4,21.9,72.6,2.5,0.0,RR2.5 + 진입적정,0,47600.0,45000.0,54100.0,56700.0,,-2.34,0.78,44278,9.2,특이사항 없음,0,8.67,33.3,-4.12,저점추세 양호,,,추세 관망,CAUTION,42.9,"구조용 금속제품, 탱크 및 증기발생기 제조업",24001872200.0,30.7,20.26,0,0,-0.31,-8.11,-6.48,11.48,36.39,50.63,4.91,16.49,14.8,0.14,0.14,1,10.8,0,0,1.21,0.43,0,0,0,0,1,44530.0,7.5,-0.3235,True,O,▲,49715,▼,X,X,0.52,250,0,1,1,1,60100.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.46,5.0,2.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",1.9008035714285714,17.118303571428573,10.0,55.6,OK,20.108338342681733,20.108338342681733,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,43.3,43.3,43.3,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,2.5,0.991,0.991,0.0,0.0,0.0,v22_calibrated,,,,,,True,13.7,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
183,298020,효성티앤씨,KOSPI,화학·소재,483000,184.29,20902.7,0.0,0.0,WAIT,WAIT,3,False,1,True,44.8,44.8,57.0,34.6,41.0,0.0,40.5,44.2,22.4,72.0,4.23,0.0,RR4.2 + 진입적정,0,483000.0,465500.0,557000.0,593000.0,,-1.99,0.79,425884,21.43,특이사항 없음,0,21.52,43.9,-3.96,저점추세 양호,,,추세 관망,CAUTION,42.9,화학섬유 제조업,18428811250.0,52.3,25.28,0,0,-4.36,-9.72,-8.35,24.01,23.21,141.5,17.44,3.31,105.67,0.157,0.157,1,12.0,0,0,1.24,0.54,0,0,0,0,1,445150.0,13.41,-0.4374,True,O,▲,524333,▼,X,X,0.99,250,0,1,1,1,630000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.62,5.0,4.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,화학섬유 제조업,1.5529166666666667,22.439791666666668,8.0,41.0,OK,25.10629509348314,25.10629509348314,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,44.8,44.8,44.8,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,4.229,0.986,0.986,0.0,0.0,0.0,v22_calibrated,,,,,,True,15.3,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
184,042660,한화오션,KOSPI,조선·기계·설비,129900,1893.72,398031.0,0.0,0.0,WAIT,WAIT,3,False,1,True,52.3,52.3,78.6,42.4,19.3,0.0,40.4,46.8,59.3,25.9,1.13,0.0,RR1.1 + 진입적정,0,129900.0,123200.0,137500.0,142800.0,,-1.22,0.99,131092,-9.01,특이사항 없음,0,5.92,58.2,0.1,STRUCT 강점,,,추세 관망,CAUTION,42.9,선박 및 보트 건조업,189371931350.0,40.2,13.43,0,0,-0.23,-2.99,-0.99,7.44,-9.79,2.44,0.87,-29.69,-33.39,0.492,0.218,0,6.4,1,0,0.9,0.57,0,0,0,1,-1,135560.0,-0.91,-0.1729,True,X,▲,133820,▼,X,X,-0.08,250,0,1,1,1,154800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.16,4.0,1.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,선박 및 보트 건조업,4.330375,35.424625,3.0,19.3,OK,48.95890632863268,48.95890632863268,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,52.3,52.3,52.3,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.134,0.958,0.958,0.0,0.0,0.0,v22_calibrated,,,,,,True,5.9,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
185,009830,한화솔루션,KOSPI,화학·소재,47400,907.06,81477.1,0.0,0.0,WAIT,WAIT,3,False,1,True,56.5,56.5,99.6,21.9,39.3,0.0,39.9,53.6,77.7,2.9,1.88,0.0,RR1.9 + 진입적정,0,47400.0,43150.0,55400.0,59300.0,,-0.76,0.43,45679,-7.27,특이사항 없음,0,18.83,62.4,4.24,STRUCT 강점,,,추세 관망,CAUTION,42.9,기초 화학물질 제조업,90705614925.0,72.0,32.88,0,0,-1.46,-4.05,4.29,27.59,30.04,80.57,21.02,10.14,44.74,0.274,0.274,0,12.0,1,0,1.71,0.55,0,0,0,1,1,41115.0,3.77,-0.3195,False,O,▲,50831,▼,X,X,-1.56,250,0,1,1,1,66400.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.97,4.0,1.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,기초 화학물질 제조업,1.5529166666666667,22.439791666666668,8.0,39.3,OK,27.926392409717135,27.926392409717135,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,56.5,56.5,56.5,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.882,0.942,0.942,0.0,0.0,0.0,v22_calibrated,,,,,,True,16.9,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
186,226590,엠디바이스,KOSDAQ,IT/전기전자,25150,135.69,2673.6,0.0,0.0,WAIT,WAIT,3,False,1,True,40.1,40.1,36.7,45.1,37.0,0.0,39.7,39.6,8.4,89.5,4.39,0.0,밸런스우수 + RR4.4 + 진입적정,0,25150.0,23750.0,31300.0,38000.0,,-1.6,1.29,27720,-4.7,특이사항 없음,2,1.45,36.0,-9.25,거래품질 우수,,,추세 관망,CAUTION,42.9,전자부품 제조업,13568946275.0,44.1,18.96,1,0,-9.53,-10.34,-10.02,10.55,27.66,72.02,3.98,7.76,36.19,0.486,0.252,0,12.0,1,0,2.25,0.14,0,0,0,0,-1,31330.0,-9.27,-0.1353,True,O,▲,27954,▼,X,X,0.36,250,0,1,1,1,43800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.57,6.0,4.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,전자부품 제조업,7.0463265306122445,31.196632653061226,4.0,37.0,OK,46.0,46.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,40.1,40.1,40.1,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,4.393,1.003,1.003,0.0,0.0,0.0,v22_calibrated,,,,,,True,24.5,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
187,368770,파이버프로,KOSDAQ,기타,21050,861.43,6915.8,0.0,0.0,WAIT,WAIT,3,False,1,True,46.7,46.7,57.3,21.4,76.2,0.0,39.6,51.6,54.8,31.5,11.12,0.0,RR11.1 + 진입적정,0,21050.0,20250.0,29950.0,34900.0,,-1.11,1.91,20810,-9.74,특이사항 없음,1,6.85,40.4,-10.67,AI 강점,,,추세 관망,CAUTION,42.9,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",86143489200.0,43.8,27.85,0,0,-6.65,-10.23,-18.41,3.95,23.82,294.19,-2.62,3.92,258.36,0.34,0.253,0,12.0,0,0,2.5,0.14,0,0,0,0,1,18340.0,1.15,-0.2851,True,O,▲,23239,▼,X,X,0.44,250,0,1,1,1,41150.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.8,5.0,11.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1.9008035714285714,17.118303571428573,10.0,76.2,OK,29.5,29.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,46.7,46.7,46.7,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,11.125,0.979,0.979,0.0,0.0,0.0,v22_calibrated,,,,,,True,42.3,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
188,015750,성우하이텍,KOSDAQ,자동차·모빌리티,8920,139.11,7136.0,0.0,0.0,WAIT,WAIT,3,False,1,True,47.8,47.8,64.8,44.9,19.8,0.0,39.6,43.2,45.0,43.8,1.68,0.0,RR1.7 + 진입적정,0,8920.0,8580.0,9490.0,11990.0,,-2.25,1.91,9427,14.67,특이사항 없음,0,6.63,50.0,-0.05,STRUCT 강점,,,추세 관망,CAUTION,42.9,자동차 신품 부품 제조업,13911465370.0,52.3,11.02,0,0,0.34,-2.62,-2.19,7.08,12.06,43.87,0.51,-7.84,8.04,0.263,0.218,1,7.4,1,0,1.89,0.52,0,0,0,0,1,8247.0,-5.39,-0.1567,True,O,▲,9105,▼,X,X,2.92,250,0,1,1,1,13410.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.81,5.0,1.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,자동차 신품 부품 제조업,0.24888888888888885,10.684444444444445,13.0,19.8,OK,35.93474787764221,35.93474787764221,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,47.8,47.8,47.8,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.676,0.974,0.974,0.0,0.0,0.0,v22_calibrated,,,,,,True,6.4,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
189,347700,스피어,KOSDAQ,IT/전기전자,40550,190.08,20311.2,0.0,0.0,WAIT,WAIT,3,False,1,True,42.1,42.1,50.1,33.8,42.8,0.0,39.3,42.2,16.3,79.6,3.25,0.0,RR3.2 + 진입적정,0,40550.0,37700.0,49800.0,57300.0,,0.34,0.4,43841,128.17,특이사항 없음,5,4.15,32.5,-5.52,저점추세 양호,,,추세 관망,CAUTION,42.9,소프트웨어 개발 및 공급업,19007978450.0,37.3,21.73,1,0,-4.14,2.14,-8.36,0.12,42.03,363.43,-6.45,22.13,327.6,0.314,0.187,1,12.0,0,0,1.48,0.26,0,0,0,0,1,36045.0,-7.51,0.1826,True,O,▲,40672,▼,X,X,-1.3,249,0,1,1,1,65700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.03,5.0,3.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,소프트웨어 개발 및 공급업,7.0463265306122445,31.196632653061226,4.0,42.8,OK,13.350945974848315,13.350945974848315,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,42.1,42.1,42.1,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,3.246,0.996,0.996,0.0,0.0,0.0,v22_calibrated,,,,,,True,22.8,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
190,056080,유진로봇,KOSDAQ,조선·기계·설비,25500,121.67,9565.6,0.0,0.0,WAIT,WAIT,3,False,1,True,47.3,47.3,68.3,22.9,54.0,0.0,39.3,48.4,45.4,43.2,1.4,0.0,RR1.4 + 진입적정,0,25500.0,23250.0,28650.0,49450.0,,-2.94,0.75,34542,-23.11,특이사항 없음,0,5.03,49.4,-0.32,STRUCT 강점,,,추세 관망,CAUTION,42.9,특수 목적용 기계 제조업,12167102200.0,60.5,18.89,0,0,-3.41,-8.11,0.79,7.14,-18.53,115.19,0.57,-38.43,79.36,0.442,0.052,0,12.0,1,0,2.88,0.46,0,0,0,0,-1,28235.0,-26.18,-0.2471,False,X,▲,27026,▼,X,X,0.95,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.82,5.0,1.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,특수 목적용 기계 제조업,4.330375,35.424625,3.0,54.0,OK,26.6871296786652,26.6871296786652,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,47.3,47.3,47.3,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.4,0.976,0.976,0.0,0.0,0.0,v22_calibrated,,,,,,True,12.4,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
191,028300,HLB,KOSDAQ,바이오·의약품,59500,364.14,79231.2,0.0,0.0,WAIT,WAIT,3,False,1,True,40.8,40.8,44.4,31.8,51.8,0.0,38.6,42.7,20.0,75.0,3.6,0.0,RR3.6 + 진입적정,0,59500.0,57000.0,68500.0,74800.0,,-1.31,0.75,54646,16.51,특이사항 없음,0,10.32,25.4,-2.48,저점추세 양호,,,추세 관망,CAUTION,42.9,의료용품 및 기타 의약 관련제품 제조업,36413521700.0,30.3,19.79,0,0,-3.57,-5.41,-4.65,13.98,8.18,25.0,7.41,-11.72,-10.83,0.183,0.183,1,9.4,0,0,1.05,0.41,0,0,0,0,1,54860.0,8.88,-0.1828,True,O,▲,61282,▼,X,X,0.16,250,0,1,1,1,82700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.2,4.0,3.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,의료용품 및 기타 의약 관련제품 제조업,-6.08375,-7.101875,16.0,51.8,OK,23.51621881066479,23.51621881066479,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,40.8,40.8,40.8,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,3.6,1.001,1.001,0.0,0.0,0.0,v22_calibrated,,,,,,True,15.1,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
