LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
173,036460,한국가스공사,KOSPI,기타,38000,73.51,35078.9,0.0,0.0,WAIT,WAIT,3,False,1,True,42.7,42.7,66.6,32.5,15.3,0.0,33.5,38.1,51.3,35.9,1.03,0.0,RR1.0 + 진입적정,0,38000.0,36350.0,39700.0,45700.0,,-1.82,0.72,38897,-1.88,특이사항 없음,0,3.37,64.0,1.47,저점추세 양호,,,추세 관망,NORMAL,48.8,연료용 가스 제조 및 배관공급업,7350607850.0,61.2,11.96,0,0,-1.17,-3.06,2.98,5.12,-8.32,-10.69,-1.45,-28.22,-46.52,0.729,0.293,0,6.0,1,0,1.3,0.58,0,0,0,1,1,36725.0,-2.31,-0.1967,True,X,▼,39086,▼,X,X,0.91,250,0,-1,-1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,4.34,5.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,연료용 가스 제조 및 배관공급업,3.8636936936936936,18.736036036036033,7.0,15.3,OK,42.74151483935718,42.74151483935718,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,42.7,42.7,42.7,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.03,0.994,0.994,0.0,0.0,0.0,v22_calibrated,,,,,,True,4.5,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
174,200710,에이디테크놀로지,KOSDAQ,반도체,51400,102.03,6919.5,0.0,0.0,WAIT,WAIT,3,False,1,True,38.6,38.6,54.8,26.7,29.9,0.0,33.4,37.1,28.1,64.9,3.85,0.0,RR3.9 + 진입적정,0,51400.0,48650.0,62000.0,64200.0,,-2.59,0.6,49931,50.87,특이사항 없음,2,4.37,47.1,-5.25,저점추세 양호,,,추세 관망,NORMAL,48.8,반도체 제조업,10203259650.0,60.8,20.96,0,0,-1.91,-8.05,-8.87,-5.69,41.99,131.01,-12.26,22.09,95.18,0.198,0.198,1,12.0,1,0,1.17,0.24,0,0,0,0,1,48030.0,2.94,-0.2074,True,O,▲,54803,▼,X,X,-3.05,250,0,1,1,1,69900.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.35,5.0,3.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,12.306176470588236,49.392941176470586,1.0,29.9,OK,12.298346768476106,12.298346768476106,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,38.6,38.6,38.6,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,3.855,1.009,1.009,0.0,0.0,0.0,v22_calibrated,,,,,,True,20.6,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
175,066310,큐에스아이,KOSDAQ,반도체,14980,83.67,1388.9,0.0,0.0,WAIT,WAIT,3,False,1,True,41.8,41.8,52.0,7.2,90.8,0.0,33.2,50.0,83.6,0.0,5.55,0.0,RR5.5 + 진입적정,0,14980.0,13580.0,22750.0,26900.0,,-0.19,0.26,14768,-7.06,특이사항 없음,0,21.74,32.0,-0.45,AI 강점,,,추세 관망,NORMAL,48.8,반도체 제조업,8366998605.0,54.8,41.68,0,0,-3.6,-1.25,0.88,21.3,80.05,84.03,14.73,60.15,48.2,0.241,0.241,0,12.0,0,0,1.04,0.31,0,0,0,0,-1,19159.0,1.43,0.0017,False,O,▲,15352,▲,X,X,-0.13,250,0,1,1,1,32100.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.35,6.0,5.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,12.306176470588236,49.392941176470586,1.0,90.8,OK,11.0,11.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,41.8,41.8,41.8,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,5.55,0.997,0.997,0.0,0.0,0.0,v22_calibrated,,,,,,True,51.9,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
176,464080,에스오에스랩,KOSDAQ,기타,15950,821.42,3099.5,0.0,0.0,WAIT,WAIT,3,False,1,True,40.7,40.7,63.4,13.5,49.7,0.0,32.8,42.2,49.9,37.6,3.17,0.0,RR3.2 + 진입적정,0,15950.0,15320.0,17950.0,21200.0,,-2.13,1.14,17604,-9.94,특이사항 없음,0,15.5,53.6,-0.65,저점추세 양호,,,추세 관망,NORMAL,48.8,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",82142162000.0,55.8,21.38,0,0,-0.93,-6.01,-5.0,14.42,-25.81,62.76,7.85,-45.71,26.93,0.671,0.211,0,11.4,1,0,1.66,0.53,0,0,0,0,1,14799.5,-9.4,-0.2846,True,X,▲,16771,▼,X,X,1.93,249,0,1,1,1,28700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.95,6.0,3.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",3.8636936936936936,18.736036036036033,7.0,49.7,OK,25.683506878420985,25.683506878420985,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,40.7,40.7,40.7,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,3.175,1.001,1.001,0.0,0.0,0.0,v22_calibrated,,,,,,True,12.5,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
177,101330,모베이스,KOSDAQ,IT/전기전자,4660,133.67,1143.5,0.0,0.0,WAIT,WAIT,3,False,1,True,32.5,32.5,22.7,36.9,43.1,0.0,32.4,34.2,20.4,74.5,2.39,0.0,RR2.4 + 진입적정,0,4660.0,4350.0,5400.0,8150.0,,-1.22,0.84,6058,32.34,특이사항 없음,3,0.56,37.5,-2.98,,,,추세 관망,NORMAL,48.8,통신 및 방송 장비 제조업,13367055697.0,61.0,11.26,1,0,0.54,-5.67,-4.8,3.44,-34.37,59.04,-3.13,-54.27,23.21,0.774,0.081,1,10.7,0,0,1.24,0.21,0,0,0,0,-1,5227.5,-23.08,-0.2342,True,X,▲,4767,▼,X,X,0.97,249,0,1,1,1,9140.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.65,6.0,2.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,통신 및 방송 장비 제조업,6.182352941176471,23.521470588235296,5.0,43.1,OK,20.610521751704546,20.610521751704546,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,32.5,32.5,32.5,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,2.387,1.032,1.032,0.0,0.0,0.0,v22_calibrated,,,,,,True,15.9,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
178,051600,한전KPS,KOSPI,기타,58900,116.14,26505.0,0.0,0.0,WAIT,WAIT,3,False,1,True,38.6,38.6,54.2,34.6,15.5,0.0,32.2,34.8,38.7,51.6,2.77,0.0,RR2.8 + 진입적정,0,58900.0,56700.0,65000.0,69000.0,,-3.07,1.0,60367,1.69,특이사항 없음,0,4.28,45.8,-2.68,저점추세 양호,,,추세 관망,NORMAL,48.8,전기 및 통신 공사업,11613829500.0,43.7,14.61,0,0,-1.83,-7.1,-2.97,2.08,2.79,17.1,-4.49,-17.11,-18.73,0.316,0.202,1,6.0,1,0,1.55,0.31,0,0,0,0,-1,64540.0,-2.43,-0.3122,True,O,▲,62210,▼,X,X,-1.17,250,0,1,1,1,74200.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.74,5.0,2.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,전기 및 통신 공사업,3.8636936936936936,18.736036036036033,7.0,15.5,OK,31.133447086952724,31.133447086952724,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,38.6,38.6,38.6,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,2.773,1.009,1.009,0.0,0.0,0.0,v22_calibrated,,,,,,True,10.4,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
179,017960,한국카본,KOSPI,기타,45800,211.96,23943.6,0.0,0.0,WAIT,WAIT,3,False,1,True,32.8,32.8,22.4,25.8,67.6,0.0,31.2,38.6,45.2,43.5,4.88,0.0,RR4.9 + 진입적정,0,45800.0,44100.0,54100.0,60100.0,,-2.57,0.71,44419,5.08,특이사항 없음,0,6.06,27.9,-7.92,저점추세 양호,,MFI 약세,추세 관망,NORMAL,48.8,"구조용 금속제품, 탱크 및 증기발생기 제조업",21196491450.0,24.5,18.71,0,0,-3.78,-9.13,-12.26,4.09,33.72,39.21,-2.48,13.82,3.38,0.231,0.231,1,11.5,0,0,1.21,0.26,0,0,0,0,1,44530.0,3.11,-0.3195,True,O,▲,48677,▼,X,X,0.63,250,0,1,1,1,67700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.71,5.0,4.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",3.8636936936936936,18.736036036036033,7.0,67.6,OK,16.2553417790338,16.2553417790338,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,32.8,32.8,32.8,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,4.882,1.031,1.031,0.0,0.0,0.0,v22_calibrated,,,,,,True,18.1,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
180,028300,HLB,KOSDAQ,바이오·의약품,58200,315.11,77500.1,0.0,0.0,WAIT,WAIT,3,False,1,True,34.3,34.3,44.3,21.9,38.9,0.0,31.0,35.0,22.4,72.0,4.12,0.0,RR4.1 + 진입적정,0,58200.0,55700.0,68500.0,74800.0,,-1.88,0.72,54717,13.96,특이사항 없음,0,6.09,31.0,-4.86,저점추세 양호,,,추세 관망,NORMAL,48.8,의료용품 및 기타 의약 관련제품 제조업,31511151600.0,34.6,17.94,0,0,-2.18,-7.62,-3.96,6.01,11.28,18.9,-0.56,-8.62,-16.93,0.19,0.147,1,8.8,0,0,1.07,0.28,0,0,0,0,1,54860.0,6.36,-0.1985,True,O,▲,60719,▼,X,X,0.0,250,0,1,1,1,82700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.3,4.0,4.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,의료용품 및 기타 의약 관련제품 제조업,-2.77,-2.5277777777777777,13.0,38.9,OK,14.835778718872113,14.835778718872113,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,34.3,34.3,34.3,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,4.12,1.025,1.025,0.0,0.0,0.0,v22_calibrated,,,,,,True,17.7,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
181,158430,아톤,KOSDAQ,IT/전기전자,7960,84.26,1948.8,0.0,0.0,WAIT,WAIT,3,False,1,True,39.1,39.1,52.4,1.6,87.4,0.0,30.6,47.1,85.8,0.0,9.47,0.0,RR9.5 + 진입적정,0,7960.0,7600.0,11370.0,12940.0,,0.41,0.18,8877,-3.75,특이사항 없음,0,30.88,41.9,-3.44,AI 강점,,,추세 관망,NORMAL,48.8,소프트웨어 개발 및 공급업,8426250245.0,59.8,53.69,0,0,-4.78,-0.62,-13.29,30.71,4.6,20.61,24.14,-15.3,-15.22,0.438,0.393,0,12.0,0,0,0.85,0.37,0,0,0,0,1,7717.0,-10.33,-0.1049,True,O,▲,8319,▼,X,X,-0.36,250,0,1,1,1,14940.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.52,6.0,9.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,소프트웨어 개발 및 공급업,6.182352941176471,23.521470588235296,5.0,87.4,OK,11.0,11.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,39.1,39.1,39.1,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,9.472,1.007,1.007,0.0,0.0,0.0,v22_calibrated,,,,,,True,42.8,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
182,226590,엠디바이스,KOSDAQ,IT/전기전자,25800,119.92,2764.9,0.0,0.0,WAIT,WAIT,3,False,1,True,30.0,30.0,20.8,34.4,39.4,0.0,30.1,31.5,18.6,76.8,2.68,0.0,RR2.7 + 진입적정,0,25800.0,23750.0,31300.0,38000.0,,-1.29,1.13,27838,-2.24,특이사항 없음,3,-1.01,39.7,-6.65,거래품질 우수,,,추세 관망,NORMAL,48.8,전자부품 제조업,11991581900.0,51.1,19.97,1,0,2.58,-4.97,-7.86,-5.67,43.89,70.86,-12.24,23.99,35.03,0.471,0.326,0,12.0,1,0,2.24,0.19,0,0,0,0,-1,31330.0,-7.32,-0.3324,False,O,▲,27501,▼,X,X,-0.2,250,0,1,1,1,43800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.95,6.0,2.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,전자부품 제조업,6.182352941176471,23.521470588235296,5.0,39.4,OK,36.32151701828594,36.32151701828594,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,30.0,30.0,30.0,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,2.683,1.041,1.041,0.0,0.0,0.0,v22_calibrated,,,,,,True,21.3,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
183,298020,효성티앤씨,KOSPI,화학·소재,488500,119.14,21140.7,0.0,0.0,WAIT,WAIT,3,False,1,True,36.1,36.1,55.9,17.4,34.0,0.0,29.9,35.8,38.5,51.9,2.98,0.0,RR3.0 + 진입적정,0,488500.0,465500.0,557000.0,596000.0,,-2.0,0.51,427133,27.76,특이사항 없음,0,16.79,46.0,-3.63,저점추세 양호,,,추세 관망,NORMAL,48.8,화학섬유 제조업,11913862250.0,50.2,18.34,0,0,1.14,-8.35,-8.0,19.44,26.23,133.17,12.87,6.33,97.34,0.162,0.162,1,12.0,0,0,1.23,0.53,0,0,0,0,1,445150.0,14.37,-0.4125,True,O,▲,513983,▼,X,X,0.1,250,0,1,1,1,630000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.71,5.0,3.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,화학섬유 제조업,-1.925777777777778,15.973777777777778,8.0,34.0,OK,9.819567790231442,9.819567790231442,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,36.1,36.1,36.1,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,2.978,1.018,1.018,0.0,0.0,0.0,v22_calibrated,,,,,,True,14.0,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
184,318060,그래피,KOSDAQ,기타,31200,106.86,3486.0,0.0,0.0,WAIT,WAIT,3,False,1,True,30.1,30.1,0.0,42.7,65.3,0.0,29.7,36.0,65.3,18.4,5.23,0.0,RR5.2 + 진입적정,0,31200.0,28800.0,43750.0,69000.0,,-2.3,1.32,46149,50.9,특이사항 없음,0,-13.16,38.3,-14.43,,,저점 이탈,추세 관망,NORMAL,48.8,합성고무 및 플라스틱 물질 제조업,10685575575.0,41.5,38.93,0,0,2.97,-12.61,-21.11,-18.11,-48.94,126.42,-24.68,-68.84,90.59,0.309,0.035,1,12.0,1,0,1.14,0.11,0,0,0,0,-1,39640.0,-32.39,-0.4522,True,X,▲,32639,▼,X,X,0.33,171,0,1,0,0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.69,6.0,5.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,합성고무 및 플라스틱 물질 제조업,3.8636936936936936,18.736036036036033,7.0,65.3,OK,38.44082578259116,38.44082578259116,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,30.1,30.1,30.1,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,5.229,1.041,1.041,0.0,0.0,0.0,v22_calibrated,,,,,,True,40.2,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
185,052400,코나아이,KOSDAQ,IT/전기전자,59500,100.9,8665.2,0.0,0.0,WAIT,WAIT,3,False,1,True,29.8,29.8,12.8,34.3,54.6,0.0,29.5,33.9,41.8,47.8,1.59,0.0,RR1.6 + 진입적정,0,59500.0,51900.0,71600.0,86100.0,,-1.43,1.16,62026,-2.35,특이사항 없음,0,-0.18,24.3,-0.39,,,,추세 관망,NORMAL,48.8,소프트웨어 개발 및 공급업,10089943300.0,40.9,27.73,0,0,2.41,6.82,-2.78,7.4,1.71,28.79,0.83,-18.19,-7.04,0.452,0.318,0,11.2,0,0,1.54,0.3,0,0,0,0,-1,63930.0,-4.07,0.2094,False,O,▲,54891,▲,O,X,1.55,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.77,5.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,RR_LEGACY,35,,0,0.0,소프트웨어 개발 및 공급업,6.182352941176471,23.521470588235296,5.0,54.6,OK,45.24667809612143,45.24667809612143,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,29.8,29.8,29.8,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.592,1.042,1.042,0.0,0.0,0.0,v22_calibrated,,,,,,True,20.3,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
186,038500,삼표시멘트,KOSDAQ,기타,15090,265.22,16284.6,0.0,0.0,WAIT,WAIT,3,False,1,True,31.7,31.7,20.5,17.0,83.3,0.0,28.9,40.3,66.3,17.1,5.23,0.0,RR5.2 + 진입적정,0,15090.0,14210.0,19690.0,23500.0,,-2.32,0.48,17071,203.95,특이사항 없음,5,-5.54,37.3,-7.16,AI 강점,,저점 이탈,추세 관망,NORMAL,48.8,기타 비금속 광물제품 제조업,26522437705.0,54.3,15.07,1,0,0.27,-10.71,-5.69,-13.52,-18.17,407.23,-20.09,-38.07,371.4,0.34,0.202,1,11.7,0,0,3.27,0.09,0,0,0,0,-1,17878.0,-11.61,-0.3342,True,O,▲,15958,▼,X,X,0.0,249,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.83,5.0,5.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 비금속 광물제품 제조업,3.8636936936936936,18.736036036036033,7.0,83.3,OK,6.344902256338974,6.344902256338974,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,31.7,31.7,31.7,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,5.227,1.035,1.035,0.0,0.0,0.0,v22_calibrated,,,,,,True,30.5,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
187,097230,HJ중공업,KOSPI,건설·부동산,26650,393.04,24063.7,0.0,0.0,WAIT,WAIT,3,False,1,True,38.3,38.3,67.3,0.0,56.7,0.0,28.6,41.3,67.3,15.9,5.72,0.0,RR5.7 + 진입적정,0,26650.0,25400.0,33800.0,37900.0,,-3.14,0.55,27086,-3.31,특이사항 없음,0,6.07,47.0,-6.65,저점추세 양호,,,추세 관망,NORMAL,48.8,토목 건설업,39304232125.0,67.7,29.15,0,0,-2.74,-12.48,-14.03,2.9,10.12,21.14,-3.67,-9.78,-14.69,0.297,0.233,0,12.0,1,0,2.0,0.21,0,0,0,0,1,26020.0,-1.61,-0.5565,True,O,▲,29268,▼,X,X,-0.55,250,0,1,1,1,43100.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.69,5.0,5.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,토목 건설업,-9.355714285714285,0.23285714285714323,14.0,56.7,OK,7.058658942916822,7.058658942916822,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260508,20260508,,38.3,38.3,38.3,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,5.72,1.01,1.01,0.0,0.0,0.0,v22_calibrated,,,,,,True,26.8,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
